"Freq [GHz]","im(Y(JJ,JJ)) []","re(Y(JJ,JJ)) []"
3.51612929034323,0.00203983942970035,1.99768069870885E-09
3.51627330186415,0.00203992683775988,1.99788671900885E-09
3.51641731338507,0.00204001424634788,1.99809276376221E-09
3.51656132490599,0.00204010165546438,1.99829883021294E-09
3.51670533642691,0.00204018906510943,1.99850492094802E-09
3.51684934794784,0.00204027647528307,1.99871103716657E-09
3.51699335946876,0.00204036388598533,1.99891717656372E-09
3.51713737098968,0.00204045129721627,1.99912333995695E-09
3.5172813825106,0.00204053870897592,1.99932952805973E-09
3.51742539403152,0.00204062612126432,1.9995357401977E-09
3.51756940555244,0.00204071353408151,1.9997419753843E-09
3.51771341707337,0.00204080094742754,1.99994823315329E-09
3.51785742859429,0.00204088836130245,2.00015451459985E-09
3.51800144011521,0.00204097577570627,2.00036082276188E-09
3.51814545163613,0.00204106319063905,2.00056715550787E-09
3.51828946315705,0.00204115060610083,2.00077350897158E-09
3.51843347467797,0.00204123802209166,2.00097988882773E-09
3.5185774861989,0.00204132543861157,2.00118629218148E-09
3.51872149771982,0.0020414128556606,2.00139271939939E-09
3.51886550924074,0.00204150027323879,2.00159916741312E-09
3.51900952076166,0.00204158769134619,2.00180564338926E-09
3.51915353228258,0.00204167510998284,2.00201214110232E-09
3.5192975438035,0.00204176252914878,2.00221866390248E-09
3.51944155532443,0.00204184994884405,2.00242521118471E-09
3.51958556684535,0.00204193736906869,2.00263178112979E-09
3.51972957836627,0.00204202478982274,2.00283837400005E-09
3.51987358988719,0.00204211221110625,2.00304499571304E-09
3.52001760140811,0.00204219963291925,2.00325163653911E-09
3.52016161292903,0.00204228705526179,2.00345830354074E-09
3.52030562444996,0.00204237447813391,2.0036649934414E-09
3.52044963597088,0.00204246190153564,2.00387170705864E-09
3.5205936474918,0.00204254932546704,2.00407844548742E-09
3.52073765901272,0.00204263674992814,2.00428520812272E-09
3.52088167053364,0.00204272417491898,2.00449199501871E-09
3.52102568205456,0.00204281160043961,2.00469880338463E-09
3.52116969357549,0.00204289902649007,2.00490563768078E-09
3.52131370509641,0.00204298645307039,2.00511249640016E-09
3.52145771661733,0.00204307388018062,2.00531937963159E-09
3.52160172813825,0.0020431613078208,2.00552628527815E-09
3.52174573965917,0.00204324873599098,2.00573321509404E-09
3.52188975118009,0.00204333616469119,2.00594016802318E-09
3.52203376270102,0.00204342359392147,2.00614714890751E-09
3.52217777422194,0.00204351102368187,2.00635415034194E-09
3.52232178574286,0.00204359845397243,2.00656117331732E-09
3.52246579726378,0.00204368588479319,2.00676822545117E-09
3.5226098087847,0.00204377331614418,2.00697529857505E-09
3.52275382030562,0.00204386074802546,2.0071823957962E-09
3.52289783182655,0.00204394818043707,2.0073895190422E-09
3.52304184334747,0.00204403561337904,2.007596665557E-09
3.52318585486839,0.00204412304685141,2.00780383671307E-09
3.52332986638931,0.00204421048085424,2.00801102944203E-09
3.52347387791023,0.00204429791538755,2.00821824737152E-09
3.52361788943115,0.00204438535045139,2.0084254895495E-09
3.52376190095208,0.00204447278604581,2.00863275620352E-09
3.523905912473,0.00204456022217084,2.00884004554895E-09
3.52404992399392,0.00204464765882653,2.00904736225421E-09
3.52419393551484,0.00204473509601292,2.00925469735284E-09
3.52433794703576,0.00204482253373004,2.00946206161953E-09
3.52448195855668,0.00204490997197794,2.00966944830824E-09
3.52462597007761,0.00204499741075667,2.00987685858325E-09
3.52476998159853,0.00204508485006626,2.01008429211707E-09
3.52491399311945,0.00204517228990676,2.01029175215565E-09
3.52505800464037,0.0020452597302782,2.01049923219579E-09
3.52520201616129,0.00204534717118063,2.01070673943864E-09
3.52534602768221,0.00204543461261409,2.01091427043412E-09
3.52549003920314,0.00204552205457863,2.01112182329338E-09
3.52563405072406,0.00204560949707427,2.01132940282368E-09
3.52577806224498,0.00204569694010107,2.01153700460347E-09
3.5259220737659,0.00204578438365907,2.01174463257259E-09
3.52606608528682,0.0020458718277483,2.01195228432177E-09
3.52621009680774,0.00204595927236882,2.0121599579275E-09
3.52635410832867,0.00204604671752066,2.01236765687851E-09
3.52649811984959,0.00204613416320386,2.01257538063913E-09
3.52664213137051,0.00204622160941847,2.01278312551637E-09
3.52678614289143,0.00204630905616452,2.01299089763577E-09
3.52693015441235,0.00204639650344206,2.01319869285336E-09
3.52707416593327,0.00204648395125113,2.0134065122293E-09
3.5272181774542,0.00204657139959178,2.01361435703188E-09
3.52736218897512,0.00204665884846403,2.01382222329065E-09
3.52750620049604,0.00204674629786794,2.01403011428616E-09
3.52765021201696,0.00204683374780355,2.01423802920508E-09
3.52779422353788,0.00204692119827089,2.01444596709529E-09
3.5279382350588,0.00204700864927002,2.01465393269454E-09
3.52808224657973,0.00204709610080097,2.01486192019343E-09
3.52822625810065,0.00204718355286379,2.01506993145017E-09
3.52837026962157,0.0020472710054585,2.01527796745545E-09
3.52851428114249,0.00204735845858517,2.01548602732654E-09
3.52865829266341,0.00204744591224382,2.01569411129088E-09
3.52880230418433,0.00204753336643451,2.0159022192984E-09
3.52894631570526,0.00204762082115728,2.01611035147242E-09
3.52909032722618,0.00204770827641215,2.01631850852621E-09
3.5292343387471,0.00204779573219918,2.01652668895246E-09
3.52937835026802,0.00204788318851841,2.01673489329085E-09
3.52952236178894,0.00204797064536988,2.0169431188892E-09
3.52966637330986,0.00204805810275363,2.01715137218526E-09
3.52981038483079,0.00204814556066971,2.01735965052679E-09
3.52995439635171,0.00204823301911815,2.01756795088002E-09
3.53009840787263,0.00204832047809899,2.01777627597036E-09
3.53024241939355,0.00204840793761229,2.01798462557419E-09
3.53038643091447,0.00204849539765808,2.01819299974547E-09
3.53053044243539,0.0020485828582364,2.01840139656057E-09
3.53067445395632,0.00204867031934731,2.0186098173224E-09
3.53081846547724,0.00204875778099082,2.01881826305642E-09
3.53096247699816,0.00204884524316699,2.01902673076342E-09
3.53110648851908,0.00204893270587587,2.01923522500762E-09
3.53125050004,0.00204902016911749,2.01944374462865E-09
3.53139451156092,0.00204910763289189,2.01965228551709E-09
3.53153852308185,0.00204919509719912,2.01986085071057E-09
3.53168253460277,0.00204928256203922,2.02006944210189E-09
3.53182654612369,0.00204937002741223,2.02027805464484E-09
3.53197055764461,0.00204945749331819,2.02048669331996E-09
3.53211456916553,0.00204954495975714,2.0206953572444E-09
3.53225858068645,0.00204963242672913,2.02090404269039E-09
3.53240259220738,0.00204971989423421,2.02111275554046E-09
3.5325466037283,0.0020498073622724,2.02132149040155E-09
3.53269061524922,0.00204989483084375,2.02153024857654E-09
3.53283462677014,0.00204998229994831,2.02173903223568E-09
3.53297863829106,0.00205006976958611,2.02194784032264E-09
3.53312264981199,0.00205015723975721,2.02215667160758E-09
3.53326666133291,0.00205024471046164,2.02236552562404E-09
3.53341067285383,0.00205033218169943,2.0225744053749E-09
3.53355468437475,0.00205041965347064,2.0227833099079E-09
3.53369869589567,0.00205050712577531,2.02299223802791E-09
3.53384270741659,0.00205059459861348,2.02320119131536E-09
3.53398671893751,0.00205068207198519,2.02341016847105E-09
3.53413073045844,0.00205076954589048,2.02361916923654E-09
3.53427474197936,0.0020508570203294,2.02382819432498E-09
3.53441875350028,0.00205094449530198,2.02403724240241E-09
3.5345627650212,0.00205103197080827,2.02424631674926E-09
3.53470677654212,0.00205111944684832,2.0244554129438E-09
3.53485078806305,0.00205120692342216,2.02466453332968E-09
3.53499479958397,0.00205129440052983,2.02487367796083E-09
3.53513881110489,0.00205138187817139,2.02508284831352E-09
3.53528282262581,0.00205146935634686,2.02529204284564E-09
3.53542683414673,0.00205155683505629,2.02550126192329E-09
3.53557084566765,0.00205164431429973,2.02571050525334E-09
3.53571485718858,0.00205173179407722,2.02591977191815E-09
3.5358588687095,0.00205181927438879,2.0261290621104E-09
3.53600288023042,0.00205190675523449,2.02633837564101E-09
3.53614689175134,0.00205199423661437,2.02654771499241E-09
3.53629090327226,0.00205208171852846,2.02675707869186E-09
3.53643491479318,0.00205216920097681,2.02696646717482E-09
3.5365789263141,0.00205225668395946,2.02717587903791E-09
3.53672293783503,0.00205234416747646,2.02738531225326E-09
3.53686694935595,0.00205243165152784,2.02759477339729E-09
3.53701096087687,0.00205251913611364,2.02780425697265E-09
3.53715497239779,0.00205260662123391,2.02801376646789E-09
3.53729898391871,0.00205269410688869,2.02822329711427E-09
3.53744299543964,0.00205278159307803,2.02843285580034E-09
3.53758700696056,0.00205286907980196,2.02864243588395E-09
3.53773101848148,0.00205295656706053,2.02885204165156E-09
3.5378750300024,0.00205304405485378,2.02906167218551E-09
3.53801904152332,0.00205313154318175,2.02927132493747E-09
3.53816305304424,0.00205321903204448,2.02948100367355E-09
3.53830706456516,0.00205330652144203,2.02969070699032E-09
3.53845107608609,0.00205339401137442,2.02990043122922E-09
3.53859508760701,0.00205348150184171,2.03011018366054E-09
3.53873909912793,0.00205356899284392,2.03031995719092E-09
3.53888311064885,0.00205365648438112,2.03052975645381E-09
3.53902712216977,0.00205374397645333,2.03073957897025E-09
3.5391711336907,0.00205383146906061,2.03094942930423E-09
3.53931514521162,0.00205391896220298,2.03115929952985E-09
3.53945915673254,0.00205400645588051,2.03136919428048E-09
3.53960316825346,0.00205409395009322,2.03157911555276E-09
3.53974717977438,0.00205418144484116,2.03178906006974E-09
3.5398911912953,0.00205426894012437,2.03199902989744E-09
3.54003520281623,0.00205435643594291,2.03220902262623E-09
3.54017921433715,0.0020544439322968,2.03241903973241E-09
3.54032322585807,0.00205453142918608,2.03262907974308E-09
3.54046723737899,0.00205461892661081,2.03283914718756E-09
3.54061124889991,0.00205470642457103,2.03304923403575E-09
3.54075526042083,0.00205479392306677,2.03325935040275E-09
3.54089927194176,0.00205488142209809,2.03346948947274E-09
3.54104328346268,0.00205496892166502,2.03367965008518E-09
3.5411872949836,0.0020550564217676,2.03388983777546E-09
3.54133130650452,0.00205514392240587,2.03410004909315E-09
3.54147531802544,0.00205523142357989,2.03431028502868E-09
3.54161932954636,0.00205531892528969,2.03452054445613E-09
3.54176334106729,0.00205540642753532,2.03473082951083E-09
3.54190735258821,0.00205549393031682,2.034941136673E-09
3.54205136410913,0.00205558143363422,2.03515147054126E-09
3.54219537563005,0.00205566893748758,2.03536182613858E-09
3.54233938715097,0.00205575644187693,2.03557220719627E-09
3.54248339867189,0.00205584394680231,2.03578261224142E-09
3.54262741019282,0.00205593145226379,2.03599304216034E-09
3.54277142171374,0.00205601895826138,2.03620349509858E-09
3.54291543323466,0.00205610646479514,2.03641397596696E-09
3.54305944475558,0.0020561939718651,2.03662447840069E-09
3.5432034562765,0.00205628147947131,2.03683500550652E-09
3.54334746779742,0.00205636898761382,2.03704555470133E-09
3.54349147931835,0.00205645649629267,2.03725613058369E-09
3.54363549083927,0.00205654400550789,2.03746673175017E-09
3.54377950236019,0.00205663151525954,2.03767735370938E-09
3.54392351388111,0.00205671902554764,2.03788800199669E-09
3.54406752540203,0.00205680653637226,2.03809867430652E-09
3.54421153692295,0.00205689404773342,2.03830937260067E-09
3.54435554844388,0.00205698155963118,2.03852009193674E-09
3.5444995599648,0.00205706907206556,2.03873083840527E-09
3.54464357148572,0.00205715658503663,2.03894160820874E-09
3.54478758300664,0.00205724409854441,2.03915240105384E-09
3.54493159452756,0.00205733161258896,2.03936322046362E-09
3.54507560604848,0.00205741912717031,2.03957406499982E-09
3.54521961756941,0.00205750664228851,2.03978492989348E-09
3.54536362909033,0.0020575941579436,2.03999582185962E-09
3.54550764061125,0.00205768167413562,2.04020673869667E-09
3.54565165213217,0.00205776919086462,2.04041767782143E-09
3.54579566365309,0.00205785670813063,2.04062864220183E-09
3.54593967517401,0.00205794422593371,2.04083963192615E-09
3.54608368669494,0.0020580317442739,2.04105064454994E-09
3.54622769821586,0.00205811926315122,2.04126168002278E-09
3.54637170973678,0.00205820678256574,2.04147274238807E-09
3.5465157212577,0.00205829430251749,2.04168382840341E-09
3.54665973277862,0.00205838182300652,2.04189493756725E-09
3.54680374429954,0.00205846934403286,2.04210607447815E-09
3.54694775582047,0.00205855686559657,2.04231723186908E-09
3.54709176734139,0.00205864438769767,2.04252841655913E-09
3.54723577886231,0.00205873191033623,2.04273962395274E-09
3.54737979038323,0.00205881943351227,2.04295085712188E-09
3.54752380190415,0.00205890695722584,2.04316211098533E-09
3.54766781342507,0.00205899448147699,2.04337339263961E-09
3.547811824946,0.00205908200626576,2.04358469710752E-09
3.54795583646692,0.00205916953159219,2.04379602652436E-09
3.54809984798784,0.00205925705745632,2.04400738063137E-09
3.54824385950876,0.0020593445838582,2.04421875812901E-09
3.54838787102968,0.00205943211079786,2.04443016222799E-09
3.5485318825506,0.00205951963827536,2.04464158788175E-09
3.54867589407153,0.00205960716629074,2.04485303854385E-09
3.54881990559245,0.00205969469484403,2.04506451520461E-09
3.54896391711337,0.00205978222393528,2.04527601514198E-09
3.54910792863429,0.00205986975356453,2.04548753934621E-09
3.54925194015521,0.00205995728373184,2.04569908891164E-09
3.54939595167613,0.00206004481443723,2.04591065983253E-09
3.54953996319706,0.00206013234568076,2.0461222586502E-09
3.54968397471798,0.00206021987746245,2.04633387990181E-09
3.5498279862389,0.00206030740978237,2.04654552652047E-09
3.54997199775982,0.00206039494264055,2.04675719696371E-09
3.55011600928074,0.00206048247603703,2.04696889125033E-09
3.55026002080166,0.00206057000997186,2.0471806120359E-09
3.55040403232259,0.00206065754444509,2.04739235510644E-09
3.55054804384351,0.00206074507945675,2.04760412443599E-09
3.55069205536443,0.00206083261500688,2.04781591535953E-09
3.55083606688535,0.00206092015109553,2.0480277319204E-09
3.55098007840627,0.00206100768772274,2.04823957410267E-09
3.55112408992719,0.00206109522488856,2.04845144043326E-09
3.55126810144812,0.00206118276259303,2.04866333266561E-09
3.55141211296904,0.00206127030083619,2.04887524526746E-09
3.55155612448996,0.00206135783961808,2.04908718446783E-09
3.55170013601088,0.00206144537893875,2.04929914653847E-09
3.5518441475318,0.00206153291879824,2.04951113583495E-09
3.55198815905272,0.0020616204591966,2.04972314661674E-09
3.55213217057365,0.00206170800013387,2.04993518369036E-09
3.55227618209457,0.00206179554161008,2.05014724509708E-09
3.55242019361549,0.00206188308362528,2.05035933026576E-09
3.55256420513641,0.00206197062617953,2.05057143990906E-09
3.55270821665733,0.00206205816927285,2.05078357283137E-09
3.55285222817825,0.00206214571290529,2.05099573196578E-09
3.55299623969918,0.00206223325707691,2.05120791486766E-09
3.5531402512201,0.00206232080178773,2.05142012311706E-09
3.55328426274102,0.0020624083470378,2.05163235583059E-09
3.55342827426194,0.00206249589282716,2.05184461111879E-09
3.55357228578286,0.00206258343915587,2.05205689115142E-09
3.55371629730378,0.00206267098602395,2.05226919893091E-09
3.55386030882471,0.00206275853343147,2.05248152736355E-09
3.55400432034563,0.00206284608137845,2.05269388257436E-09
3.55414833186655,0.00206293362986494,2.05290626132072E-09
3.55429234338747,0.00206302117889098,2.05311866323967E-09
3.55443635490839,0.00206310872845663,2.0533310921316E-09
3.55458036642931,0.00206319627856191,2.0535435411804E-09
3.55472437795024,0.00206328382920688,2.0537560210559E-09
3.55486838947116,0.00206337138039158,2.05396851928686E-09
3.55501240099208,0.00206345893211605,2.05418104560636E-09
3.555156412513,0.00206354648438033,2.05439359510646E-09
3.55530042403392,0.00206363403718446,2.05460616856912E-09
3.55544443555484,0.0020637215905285,2.05481876899671E-09
3.55558844707577,0.00206380914441249,2.05503139144655E-09
3.55573245859669,0.00206389669883646,2.0552440389905E-09
3.55587647011761,0.00206398425380046,2.05545671140431E-09
3.55602048163853,0.00206407180930453,2.05566940690251E-09
3.55616449315945,0.00206415936534872,2.05588212873035E-09
3.55630850468037,0.00206424692193307,2.05609487430438E-09
3.5564525162013,0.00206433447905763,2.05630764510037E-09
3.55659652772222,0.00206442203672244,2.05652043784106E-09
3.55674053924314,0.00206450959492753,2.05673325639614E-09
3.55688455076406,0.00206459715367296,2.05694610140872E-09
3.55702856228498,0.00206468471295876,2.05715896814432E-09
3.5571725738059,0.00206477227278498,2.05737186297062E-09
3.55731658532683,0.00206485983315168,2.05758477639993E-09
3.55746059684775,0.00206494739405888,2.05779771934501E-09
3.55760460836867,0.00206503495550662,2.05801068460797E-09
3.55774861988959,0.00206512251749497,2.05822367637078E-09
3.55789263141051,0.00206521008002395,2.05843669073156E-09
3.55803664293143,0.00206529764309361,2.05864973190694E-09
3.55818065445236,0.002065385206704,2.05886279575213E-09
3.55832466597328,0.00206547277085515,2.05907588110623E-09
3.5584686774942,0.00206556033554712,2.05928899537768E-09
3.55861268901512,0.00206564790077994,2.05950213136864E-09
3.55875670053604,0.00206573546655366,2.05971529416307E-09
3.55890071205696,0.00206582303286832,2.05992847888765E-09
3.55904472357789,0.00206591059972397,2.06014169295083E-09
3.55918873509881,0.00206599816712065,2.06035492596293E-09
3.55933274661973,0.0020660857350584,2.06056818737936E-09
3.55947675814065,0.00206617330353727,2.06078147135535E-09
3.55962076966157,0.00206626087255729,2.060994780685E-09
3.55976478118249,0.00206634844211852,2.06120811361746E-09
3.55990879270342,0.002066436012221,2.0614214710733E-09
3.56005280422434,0.00206652358286477,2.06163485473649E-09
3.56019681574526,0.00206661115404987,2.06184826080915E-09
3.56034082726618,0.00206669872577634,2.06206169246703E-09
3.5604848387871,0.00206678629804424,2.06227514889599E-09
3.56062885030802,0.00206687387085361,2.06248862959416E-09
3.56077286182895,0.00206696144420448,2.0627021341984E-09
3.56091687334987,0.00206704901809691,2.0629156647743E-09
3.56106088487079,0.00206713659253093,2.06312921821784E-09
3.56120489639171,0.00206722416750658,2.06334279749657E-09
3.56134890791263,0.00206731174302393,2.0635564033576E-09
3.56149291943355,0.00206739931908299,2.06377002853362E-09
3.56163693095448,0.00206748689568384,2.06398368126568E-09
3.5617809424754,0.00206757447282649,2.06419735935193E-09
3.56192495399632,0.002067662050511,2.06441106069448E-09
3.56206896551724,0.00206774962873741,2.06462478857311E-09
3.56221297703816,0.00206783720750577,2.06483853662254E-09
3.56235698855909,0.00206792478681612,2.06505231304912E-09
3.56250100008001,0.00206801236666849,2.06526611127948E-09
3.56264501160093,0.00206809994706294,2.06547993587704E-09
3.56278902312185,0.00206818752799952,2.06569378536841E-09
3.56293303464277,0.00206827510947825,2.06590765814147E-09
3.56307704616369,0.00206836269149919,2.06612155615756E-09
3.56322105768461,0.00206845027406239,2.06633547978211E-09
3.56336506920554,0.00206853785716788,2.06654942698657E-09
3.56350908072646,0.00206862544081571,2.06676340118956E-09
3.56365309224738,0.00206871302500592,2.0669773949502E-09
3.5637971037683,0.00206880060973856,2.06719141782791E-09
3.56394111528922,0.00206888819501366,2.06740546255532E-09
3.56408512681014,0.00206897578083128,2.06761953321014E-09
3.56422913833107,0.00206906336719146,2.06783362661889E-09
3.56437314985199,0.00206915095409424,2.06804774807365E-09
3.56451716137291,0.00206923854153966,2.06826188950902E-09
3.56466117289383,0.00206932612952778,2.06847605895787E-09
3.56480518441475,0.00206941371805862,2.06869025147731E-09
3.56494919593567,0.00206950130713224,2.06890446972256E-09
3.5650932074566,0.00206958889674869,2.06911871333037E-09
3.56523721897752,0.002069676486908,2.06933297940492E-09
3.56538123049844,0.00206976407761021,2.06954727205854E-09
3.56552524201936,0.00206985166885538,2.06976158933205E-09
3.56566925354028,0.00206993926064354,2.06997592843362E-09
3.5658132650612,0.00207002685297475,2.07019029246947E-09
3.56595727658213,0.00207011444584904,2.07040468492743E-09
3.56610128810305,0.00207020203926646,2.07061909885237E-09
3.56624529962397,0.00207028963322704,2.07083353794029E-09
3.56638931114489,0.00207037722773085,2.07104800168916E-09
3.56653332266581,0.00207046482277791,2.07126249067249E-09
3.56667733418674,0.00207055241836828,2.07147700386778E-09
3.56682134570766,0.00207064001450199,2.07169154025269E-09
3.56696535722858,0.0020707276111791,2.07190610234354E-09
3.5671093687495,0.00207081520839964,2.0721206903322E-09
3.56725338027042,0.00207090280616366,2.07233530055943E-09
3.56739739179134,0.00207099040447121,2.07254993817838E-09
3.56754140331226,0.00207107800332232,2.07276459883592E-09
3.56768541483319,0.00207116560271705,2.07297928532593E-09
3.56782942635411,0.00207125320265543,2.07319399496068E-09
3.56797343787503,0.00207134080313751,2.07340872931975E-09
3.56811744939595,0.00207142840416333,2.07362348890721E-09
3.56826146091687,0.00207151600573294,2.07383827318631E-09
3.5684054724378,0.00207160360784639,2.07405308252229E-09
3.56854948395872,0.00207169121050371,2.07426791506008E-09
3.56869349547964,0.00207177881370494,2.07448277369762E-09
3.56883750700056,0.00207186641745015,2.07469765560831E-09
3.56898151852148,0.00207195402173936,2.07491256230233E-09
3.5691255300424,0.00207204162657262,2.07512749532458E-09
3.56926954156333,0.00207212923194999,2.0753424517096E-09
3.56941355308425,0.00207221683787149,2.07555743210033E-09
3.56955756460517,0.00207230444433717,2.07577243939466E-09
3.56970157612609,0.00207239205134709,2.07598747139048E-09
3.56984558764701,0.00207247965890127,2.0762025242203E-09
3.56998959916793,0.00207256726699978,2.07641760529237E-09
3.57013361068886,0.00207265487564265,2.0766327124045E-09
3.57027762220978,0.00207274248482992,2.07684783960763E-09
3.5704216337307,0.00207283009456164,2.07706299410176E-09
3.57056564525162,0.00207291770483786,2.07727817163778E-09
3.57070965677254,0.00207300531565861,2.07749337736875E-09
3.57085366829346,0.00207309292702395,2.07770860357609E-09
3.57099767981438,0.00207318053893391,2.07792385652311E-09
3.57114169133531,0.00207326815138855,2.07813913428513E-09
